id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,Fiction
PG42714,The Luminous Face,"Wells, Carolyn",1862.0,1942.0,['en'],29.0,"{'Detective and mystery stories', 'Fiction'}",Text,1
PG42729,"Stand Fast, Craig-Royston! (Volume I)","Black, William",1841.0,1898.0,['en'],13.0,"{'Older people -- Fiction', 'Grandfathers -- Fiction', 'Families -- Fiction', 'Scotland -- Social life and customs -- 19th century -- Fiction'}",Text,1
PG42730,"Stand Fast, Craig-Royston! (Volume II)","Black, William",1841.0,1898.0,['en'],9.0,"{'Older people -- Fiction', 'Grandfathers -- Fiction', 'Families -- Fiction', 'Scotland -- Social life and customs -- 19th century -- Fiction'}",Text,1
PG42731,"Stand Fast, Craig-Royston! (Volume III)","Black, William",1841.0,1898.0,['en'],7.0,"{'Grandfathers -- Fiction', 'Older people -- Fiction', 'Scotland -- Social life and customs -- 19th century -- Fiction', 'Families -- Fiction'}",Text,1
PG42740,Find the Woman,"Roche, Arthur Somers",1883.0,1935.0,['en'],8.0,"{'Detective and mystery stories', 'Love stories', 'New York (N.Y.) -- Social life and customs -- 20th century -- Fiction', 'Motion picture industry -- Fiction', 'Young women -- Fiction'}",Text,1
PG42742,The Indian Chief: The Story of a Revolution,"Aimard, Gustave",1818.0,1883.0,['en'],14.0,"{'Indians -- Warfare -- Fiction', 'Missions -- Mexico -- Fiction', 'Adventure stories', 'Pioneers -- Fiction', 'Jesuits -- Fiction'}",Text,1
PG42750,Tempest-Driven: A Romance (Vol. 1 of 3),"Dowling, Richard",1846.0,1898.0,['en'],10.0,{'Fiction'},Text,1
PG42751,Tempest-Driven: A Romance (Vol. 2 of 3),"Dowling, Richard",1846.0,1898.0,['en'],3.0,{'Fiction'},Text,1
PG42752,Tempest-Driven: A Romance (Vol. 3 of 3),"Dowling, Richard",1846.0,1898.0,['en'],6.0,{'Fiction'},Text,1
PG42754,Good References,"Rath, E. J.",,,['en'],13.0,"{'Household employees -- Fiction', 'New York (N.Y.) -- Social life and customs -- 20th century -- Fiction', 'Impostors and imposture -- Fiction', 'Love stories', 'Young women -- Fiction', 'Secretaries -- Fiction'}",Text,1
PG42756,An Isle of Surrey: A Novel,"Dowling, Richard",1846.0,1898.0,['en'],8.0,{'England -- Fiction'},Text,1
PG42757,"The Countess of Charny; or, The Execution of King Louis XVI","Dumas, Alexandre",1802.0,1870.0,['en'],39.0,"{'France -- History -- Revolution, 1789-1799 -- Fiction', 'Marie Antoinette, Queen, consort of Louis XVI, King of France, 1755-1793 -- Fiction'}",Text,1
PG42763,Swords Reluctant,"Pemberton, Max",1863.0,1950.0,['en'],5.0,{'Fiction'},Text,1
PG42768,Much Ado About Peter,"Webster, Jean",1876.0,1916.0,['en'],27.0,"{'Domestic fiction', 'Household employees -- Fiction'}",Text,1
PG42771,Happy House,"Hutten zum Stolzenberg, Betsey Riddle, Freifrau von",1874.0,1957.0,['en'],4.0,"{'Married people -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction', 'Domestic fiction', 'Husband and wife -- Fiction', 'Families -- Fiction', 'Women novelists -- Fiction'}",Text,1
PG42772,It Pays to Smile,"Putnam, Nina Wilcox",1888.0,1962.0,['en'],7.0,{'Fiction'},Text,1
PG42775,"Il secolo che muore, vol. I","Guerrazzi, Francesco Domenico",1804.0,1873.0,['it'],9.0,{'Fiction'},Text,1
PG42776,"Il secolo che muore, vol. II","Guerrazzi, Francesco Domenico",1804.0,1873.0,['it'],9.0,{'Fiction'},Text,1
PG42777,"Il secolo che muore, vol. III","Guerrazzi, Francesco Domenico",1804.0,1873.0,['it'],9.0,{'Fiction'},Text,1
PG42778,"Il secolo che muore, vol. IV","Guerrazzi, Francesco Domenico",1804.0,1873.0,['it'],6.0,{'Fiction'},Text,1
PG42797,The Worn Doorstep,"Sherwood, Margaret Pollock",1864.0,1955.0,['en'],4.0,"{'World War, 1914-1918 -- England -- Fiction', 'Diary fiction', 'Americans -- England -- Fiction'}",Text,1
PG42799,"The Gay Gnani of Gingalee; or, Discords of Devolution: A Tragical Entanglement of Modern Mysticism and Modern Science","Huntley, Florence",,1912.0,['en'],10.0,"{'Religion and science -- Fiction', 'Mysticism -- Humor'}",Text,1
PG42800,"Buck Peters, Ranchman: Being the Story of What Happened When Buck Peters, Hopalong Cassidy, and Their Bar-20 Associates Went to Montana","Mulford, Clarence Edward",1883.0,1956.0,['en'],43.0,"{'Montana -- Fiction', 'Cassidy, Hopalong (Fictitious character) -- Fiction', 'Western stories', 'Ranch life -- Fiction'}",Text,1
PG42801,The Young Lovell: A Romance,"Ford, Ford Madox",1873.0,1939.0,['en'],14.0,"{'Great Britain -- History -- Tudors, 1485-1603 -- Fiction', 'Historical fiction'}",Text,1
PG42802,The Riddle of the Mysterious Light,"Hanshew, Mary E.",,,['en'],17.0,"{'Detective and mystery stories', 'Cleek, Hamilton (Fictitious character) -- Fiction'}",Text,1
PG42807,The Mystery of the Clasped Hands: A Novel,"Boothby, Guy",1867.0,1905.0,['en'],14.0,"{'Detective and mystery stories', 'Fiction'}",Text,1
PG42812,Katharine Frensham: A Novel,"Harraden, Beatrice",1864.0,1936.0,['en'],9.0,"{'Widowers -- Fiction', 'Love stories', 'England -- Social life and customs -- Fiction', 'Courtship -- Fiction', 'British -- Norway -- Fiction', 'Middle-aged women -- Fiction'}",Text,1
PG42813,Mrs. Vanderstein's jewels,"Bryce, Charles, Mrs.",,,['en'],16.0,"{'Detective and mystery stories', 'Jewel thieves -- Fiction', 'Murder -- Fiction'}",Text,1
PG42816,Unveiling a Parallel: A Romance,"Jones, Alice Ilgenfritz",1846.0,1905.0,['en'],54.0,"{'Mars (Planet) -- Fiction', 'Feminist fiction', 'Utopian fiction', 'Science fiction'}",Text,1
PG42822,Semiramis: A Tale of Battle and of Love,"Peple, Edward",1869.0,1924.0,['en'],16.0,"{'Semiramis, Queen, consort of Shamshi-Adad V, King of Assyria, active 9th century B.C. -- Fiction'}",Text,1
PG42829,"In Quest of Gold; Or, Under the Whanga Falls","St. Johnston, Alfred",,1891.0,['en'],22.0,{'Australia -- Fiction'},Text,1
PG42831,Love in a Cloud: A Comedy in Filigree,"Bates, Arlo",1850.0,1918.0,['en'],2.0,"{'Anonyms and pseudonyms -- Fiction', 'Authorship -- Fiction', 'Boston (Mass.) -- Social life and customs -- Fiction'}",Text,1
PG42834,The Red Track: A Story of Social Life in Mexico,"Aimard, Gustave",1818.0,1883.0,['en'],6.0,"{'Mexico -- Fiction', 'Western stories'}",Text,1
PG42835,Tommy Tregennis,"Phillips, Mary Elizabeth",1857.0,1945.0,['en'],5.0,"{'Cornwall (England : County) -- Fiction', 'Families -- Fiction', 'Boys -- Fiction'}",Text,1
PG42859,"Lachmi Bai, Rani of Jhansi: The Jeanne D'Arc of India","White, Michael",,,['en'],24.0,"{'India -- History -- Sepoy Rebellion, 1857-1858 -- Fiction'}",Text,1
PG42861,Homo sum: Roman,"Ebers, Georg",1837.0,1898.0,['nl'],6.0,"{'German fiction -- Translations into Dutch', 'Church history -- 4th century -- Fiction'}",Text,1
PG42867,Klea en Irene: roman,"Ebers, Georg",1837.0,1898.0,['nl'],7.0,"{'German fiction -- Translations into Dutch', 'Egypt -- History -- 332-30 B.C. -- Fiction'}",Text,1
PG42878,"De verrezen Gulliver;: behelzende de zonderlinge reizen en avonturen, van den baron van Munchhausen, In Rusland, Ysland, Turkije, Egipte, Gibraltar, in de Kaspische, Middellandsche en Atlantische Zeëen, en door het middenpunt van den berg Etna naa de Zuid-zee","Raspe, Rudolf Erich",1737.0,1794.0,['nl'],15.0,"{'Voyages, Imaginary -- Fiction', 'Voyages and travels -- Fiction', 'Humorous stories', 'Tall tales'}",Text,1
PG42881,"La promessa sposa di Lammermoor, Tomo 1 (of 3)","Scott, Walter",1771.0,1832.0,['it'],14.0,"{'Love stories', 'Scotland -- Fiction', 'Women murderers -- Fiction', 'Arranged marriage -- Fiction', 'Psychological fiction', 'Historical fiction'}",Text,1
PG42882,"La promessa sposa di Lammermoor, Tomo 2 (of 3)","Scott, Walter",1771.0,1832.0,['it'],3.0,"{'Love stories', 'Scotland -- Fiction', 'Women murderers -- Fiction', 'Arranged marriage -- Fiction', 'Psychological fiction', 'Historical fiction'}",Text,1
PG42883,"La promessa sposa di Lammermoor, Tomo 3 (of 3)","Scott, Walter",1771.0,1832.0,['it'],6.0,"{'Love stories', 'Scotland -- Fiction', 'Women murderers -- Fiction', 'Arranged marriage -- Fiction', 'Psychological fiction', 'Historical fiction'}",Text,1
PG42894,The Shadow of Victory: A Romance of Fort Dearborn,"Reed, Myrtle",1874.0,1911.0,['en'],18.0,"{'Fort Dearborn Massacre, Chicago, Ill., 1812 -- Fiction', 'Chicago (Ill.) -- Fiction'}",Text,1
PG42895,Arius the Libyan: A Romance of the Primitive Church,"Kouns, Nathan C. (Nathan Chapman)",1833.0,1890.0,['en'],18.0,"{'Arius, -approximately 336 -- Fiction'}",Text,1
PG42896,Angèle Méraud,"Mérouvel, Charles",1832.0,1920.0,['fr'],4.0,{'Fiction'},Text,1
PG42901,Creatures of the Abyss,"Leinster, Murray",1896.0,1975.0,['en'],79.0,"{'Pacific Ocean -- Fiction', 'Science fiction'}",Text,1
PG42902,Young Blood,"Hornung, E. W. (Ernest William)",1866.0,1921.0,['en'],22.0,"{'Detective and mystery stories', 'Love stories', 'England -- Fiction'}",Text,1
PG42905,Great Porter Square: A Mystery. v. 1,"Farjeon, B. L. (Benjamin Leopold)",1833.0,1903.0,['en'],14.0,"{'Detective and mystery stories', 'Fiction'}",Text,1
PG42906,Great Porter Square: A Mystery. v. 2,"Farjeon, B. L. (Benjamin Leopold)",1833.0,1903.0,['en'],10.0,"{'Detective and mystery stories', 'Fiction'}",Text,1
PG42907,Great Porter Square: A Mystery. v. 3,"Farjeon, B. L. (Benjamin Leopold)",1833.0,1903.0,['en'],10.0,"{'Detective and mystery stories', 'Fiction'}",Text,1
PG42912,Die Probefahrt nach Amerika,"Schefer, Leopold",1784.0,1862.0,['de'],1.0,{'Fiction'},Text,1
PG42914,Gladiator,"Wylie, Philip",1902.0,1971.0,['en'],143.0,"{'Fathers and sons -- Fiction', 'Science fiction', 'Alienation (Social psychology) -- Fiction', 'Muscle strength -- Fiction', 'Human experimentation in medicine -- Fiction', 'Psychological fiction', 'Loneliness -- Fiction'}",Text,1
PG42919,Angel Unawares: A Story of Christmas Eve,"Williamson, A. M. (Alice Muriel)",1869.0,1933.0,['en'],24.0,"{'World War, 1914-1918 -- France -- Fiction', 'Christmas stories'}",Text,1
PG42923,The Doctor's Christmas Eve,"Allen, James Lane",1849.0,1925.0,['en'],4.0,"{'Kentucky -- Fiction', 'Physicians -- Fiction', 'Christmas stories'}",Text,1
PG42924,Les réprouvés et les élus (t.1),"Souvestre, Émile",1806.0,1854.0,['fr'],1.0,"{'Short stories, French', 'Fiction'}",Text,1
PG42925,The Conquest: The True Story of Lewis and Clark,"Dye, Eva Emery",1855.0,1947.0,['en'],41.0,"{'Lewis and Clark Expedition (1804-1806) -- Fiction', 'Biographical fiction', 'Clark, William, 1770-1838 -- Fiction', 'Discoveries in geography -- Fiction', 'Explorers -- Fiction', 'Lewis, Meriwether, 1774-1809 -- Fiction', 'West (U.S.) -- History -- To 1848 -- Fiction', 'Historical fiction'}",Text,1
PG42926,The Last of Their Race,"Swan, Annie S.",1859.0,1943.0,['en'],4.0,{'Fiction'},Text,1
PG42935,De nijlbruid,"Ebers, Georg",1837.0,1898.0,['nl'],7.0,"{'German fiction -- Translations into Dutch', 'Egypt -- History -- Fiction'}",Text,1
PG42942,O Primo Bazilio: Episodio Domestico,"Queirós, Eça de",1845.0,1900.0,['pt'],60.0,{'Portugal -- Fiction'},Text,1
PG42963,The Weird Orient: Nine Mystic Tales,"Iliowizi, Henry",1850.0,1911.0,['en'],35.0,"{'Short stories', 'Asia -- Fiction', 'Orient -- Fiction'}",Text,1
PG42965,The Shadow of Life,"Sedgwick, Anne Douglas",1873.0,1935.0,['en'],50.0,{'Man-woman relationships -- Fiction'},Text,1
PG42967,Moscow: A Story of the French Invasion of 1812,"Whishaw, Frederick",1854.0,1934.0,['en'],6.0,"{'Napoleonic Wars, 1800-1815 -- Campaigns -- Russia -- Fiction'}",Text,1
PG42972,Aaron the Jew: A Novel,"Farjeon, B. L. (Benjamin Leopold)",1833.0,1903.0,['en'],18.0,"{'Adopted children -- Fiction', 'Jews -- England -- Fiction'}",Text,1
PG42973,The House of the White Shadows,"Farjeon, B. L. (Benjamin Leopold)",1833.0,1903.0,['en'],13.0,"{'Trials (Murder) -- Fiction', 'Geneva (Switzerland) -- Fiction', 'Lawyers -- Fiction'}",Text,1
PG42974,Toilers of Babylon: A Novel,"Farjeon, B. L. (Benjamin Leopold)",1833.0,1903.0,['en'],3.0,{'Inheritance and succession -- Fiction'},Text,1
PG42976,Nozze d'oro: romanzo,"Castelnuovo, Enrico",1839.0,1915.0,['it'],15.0,{'Fiction'},Text,1
PG42989,"The Plattner Story, and Others","Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],111.0,"{'Short stories, English', 'Great Britain -- Social life and customs -- Fiction', 'Science fiction'}",Text,1
PG43000,Mennyt,"Alkio, Santeri",1862.0,1930.0,['fi'],6.0,{'Fiction'},Text,1
PG43003,La Mère de Dieu,"Sacher-Masoch, Leopold, Ritter von",1835.0,1895.0,['fr'],11.0,{'Fiction'},Text,1
PG43004,La pêcheuse d'âmes,"Sacher-Masoch, Leopold, Ritter von",1835.0,1895.0,['fr'],16.0,{'Fiction'},Text,1
PG43005,The Inevitable,"Couperus, Louis",1863.0,1923.0,['en'],16.0,"{'Man-woman relationships -- Fiction', 'Divorced women -- Fiction', 'Italy -- Fiction'}",Text,1
PG43008,Around the Yule Log,"Allen, Willis Boyd",1855.0,1938.0,['en'],9.0,"{'Short stories', 'Fiction', 'Christmas stories'}",Text,1
PG43019,Love After Marriage; and Other Stories of the Heart,"Hentz, Caroline Lee",1800.0,1856.0,['en'],16.0,"{'Fiction', 'Short stories, American'}",Text,1
PG43025,Rainy Week,"Abbott, Eleanor Hallowell",1872.0,1958.0,['en'],26.0,"{'Entertaining -- Fiction', 'Conversation -- Fiction', 'New England -- Fiction', 'Hospitality -- Fiction'}",Text,1
PG43028,"The Imported Bridegroom, and Other Stories of the New York Ghetto","Cahan, Abraham",1860.0,1951.0,['en'],34.0,"{'United States -- Emigration and immigration -- Fiction', 'Jews -- New York (State) -- New York -- Fiction'}",Text,1
PG43030,La maja desnuda,"Blasco Ibáñez, Vicente",1867.0,1928.0,['es'],32.0,"{'Widowers -- Fiction', 'Husband and wife -- Fiction', 'Man-woman relationships -- Fiction', 'Madrid (Spain) -- Fiction', 'Painters -- Fiction'}",Text,1
PG43037,"Guy Kenmore's Wife, and The Rose and the Lily","Miller, Alex. McVeigh, Mrs.",1850.0,1937.0,['en'],9.0,{'Fiction'},Text,1
PG43041,Double or Nothing,"Sharkey, Jack",1931.0,1992.0,['en'],24.0,"{'Inventors -- Fiction', 'Short stories', 'Science fiction'}",Text,1
PG43048,The Piebald Hippogriff,"Anderson, Karen",1932.0,,['en'],87.0,"{'Animals, Mythical -- Fiction', 'Short stories', 'Boys -- Fiction', 'Fantasy literature'}",Text,1
PG43052,Donald Ross of Heimra (Volume 1 of 3),"Black, William",1841.0,1898.0,['en'],1.0,{'Scotland -- Social life and customs -- Fiction'},Text,1
PG43053,Donald Ross of Heimra (Volume 2 of 3),"Black, William",1841.0,1898.0,['en'],4.0,{'Scotland -- Social life and customs -- Fiction'},Text,1
PG43054,Donald Ross of Heimra (Volume 3 of 3),"Black, William",1841.0,1898.0,['en'],2.0,{'Scotland -- Social life and customs -- Fiction'},Text,1
PG43063,A Case in Camera,"Onions, Oliver",1873.0,1961.0,['en'],10.0,"{'England -- Social life and customs -- 20th century -- Fiction', 'Mystery fiction', 'Murder -- Fiction'}",Text,1
PG43065,The Heroine,"Barrett, Eaton Stannard",1786.0,1820.0,['en'],14.0,"{'Identity (Psychology) -- Fiction', 'Gothic fiction (Literary genre) -- Parodies, imitations, etc.', 'Heroes -- Fiction'}",Text,1
PG43069,The Hundredth Chance,"Dell, Ethel M. (Ethel May)",1881.0,1939.0,['en'],24.0,"{'Social classes -- England -- Fiction', 'Horse trainers -- Fiction', 'England -- Social life and customs -- Fiction', 'Love stories', 'Young women -- Fiction'}",Text,1
PG43071,The Alternative,"McCutcheon, George Barr",1866.0,1928.0,['en'],15.0,"{'Fathers and sons -- Fiction', 'Upper class families -- Fiction', 'Love stories', 'Secretaries -- Fiction'}",Text,1
PG43076,Agnes of Sorrento,"Stowe, Harriet Beecher",1811.0,1896.0,['en'],17.0,"{'Papacy -- History -- 1447-1565 -- Fiction', 'Catholic Church -- Italy -- History -- To 1500 -- Fiction', 'Sorrento (Italy) -- History -- Fiction', 'Savonarola, Girolamo, 1452-1498 -- Fiction', 'Historical fiction'}",Text,1
PG43080,Devota,"Evans, Augusta J. (Augusta Jane)",1835.0,1909.0,['en'],6.0,{'Fiction'},Text,1
PG43082,Stromboli and the Guns,"Gribble, Francis Henry",1862.0,1946.0,['en'],4.0,"{'Storytellers -- Fiction', 'Revolutionaries -- Fiction', 'Adventure and adventurers -- Fiction'}",Text,1
PG43083,A Young Man's Year,"Hope, Anthony",1863.0,1933.0,['en'],11.0,"{'Young men -- Fiction', 'Man-woman relationships -- Fiction', 'England -- Social life and customs -- Fiction', 'Lawyers -- Fiction'}",Text,1
PG43084,"A Widow's Tale, and Other Stories","Oliphant, Mrs. (Margaret)",1828.0,1897.0,['en'],43.0,"{'Short stories', 'Fiction'}",Text,1
PG43088,The Chief of the Ranges: A Tale of the Yukon,"Cody, H. A. (Hiram Alfred)",1872.0,1948.0,['en'],11.0,{'Yukon River Valley (Yukon and Alaska) -- Fiction'},Text,1
PG43092,The Dead Secret: A Novel,"Collins, Wilkie",1824.0,1889.0,['en'],76.0,"{'Cornwall (England : County) -- Fiction', 'Illegitimate children -- Fiction', 'Mothers and daughters -- Fiction', 'Inheritance and succession -- Fiction', 'Gothic fiction (Literary genre)'}",Text,1
PG43095,Dust of New York,"Bercovici, Konrad",1882.0,1961.0,['en'],19.0,"{'New York (N.Y.) -- Fiction', 'Short stories'}",Text,1
PG43100,"""Tex""","Mulford, Clarence Edward",1883.0,1956.0,['en'],32.0,"{'Cassidy, Hopalong (Fictitious character) -- Fiction', 'Western stories'}",Text,1
PG43106,Not Without Thorns,"Molesworth, Mrs.",1839.0,1921.0,['en'],68.0,"{'Man-woman relationships -- Fiction', 'Husband and wife -- Fiction'}",Text,1
PG43108,White Turrets,"Molesworth, Mrs.",1839.0,1921.0,['en'],6.0,"{'England -- Social life and customs -- 19th century -- Fiction', 'Young women -- Fiction'}",Text,1
PG43111,The Personal History of David Copperfield,"Dickens, Charles",1812.0,1870.0,['en'],131.0,"{'Young men -- Fiction', 'Bildungsromans', 'Autobiographical fiction', 'Boys -- Fiction', 'England -- Fiction', 'Stepfathers -- Fiction', 'Child labor -- Fiction', 'Orphans -- Fiction'}",Text,1
PG43114,The Gold Kloof,"Bryden, H. A. (Henry Anderson)",1854.0,1937.0,['en'],5.0,"{'Young men -- Fiction', 'Gold -- Juvenile fiction', 'South Africa -- Juvenile fiction', 'Adventure stories'}",Text,1
PG43121,Amethyst: The Story of a Beauty,"Coleridge, Christabel R. (Christabel Rose)",1843.0,1921.0,['en'],6.0,{'England -- Social life and customs -- 19th century -- Fiction'},Text,1
PG43129,The Laurel Walk,"Molesworth, Mrs.",1839.0,1921.0,['en'],9.0,"{'Inheritance and succession -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Families -- Fiction', 'Sisters -- Fiction'}",Text,1
PG43130,Lettice,"Molesworth, Mrs.",1839.0,1921.0,['en'],10.0,"{'Young women -- Conduct of life -- Fiction', 'Families -- Fiction', 'Reconciliaton -- Fiction', 'Guardian and ward -- Fiction', 'Gratitude -- Fiction'}",Text,1
PG43133,"Imogen; Or, Only Eighteen","Molesworth, Mrs.",1839.0,1921.0,['en'],8.0,"{'England -- Social life and customs -- 19th century -- Fiction', 'Young women -- Fiction'}",Text,1
PG43135,The Riddle of the Purple Emperor,"Hanshew, Mary E.",,,['en'],18.0,"{'Cleek, Hamilton (Fictitious character) -- Fiction', 'Detective and mystery stories'}",Text,1
PG43137,The Girl and Her Fortune,"Meade, L. T.",1854.0,1914.0,['en'],12.0,"{'Young women -- Fiction', 'England -- Social life and customs -- Fiction', 'Sisters -- Fiction', 'Orphans -- Fiction'}",Text,1
PG43148,An English Squire,"Coleridge, Christabel R. (Christabel Rose)",1843.0,1921.0,['en'],5.0,"{'Inheritance and succession -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Families -- Fiction'}",Text,1
PG43149,Waynflete,"Coleridge, Christabel R. (Christabel Rose)",1843.0,1921.0,['en'],10.0,{'England -- Social life and customs -- 19th century -- Fiction'},Text,1
PG43151,Cartouche,"Peard, Frances Mary",1835.0,1923.0,['en'],5.0,"{'British -- Italy -- Fiction', 'Young women -- Fiction', 'Dogs -- Fiction'}",Text,1
PG43152,The Career of Claudia,"Peard, Frances Mary",1835.0,1923.0,['en'],5.0,"{'England -- Social life and customs -- 19th century -- Fiction', 'Young women -- Fiction', 'Man-woman relationships -- Fiction', 'Feminists -- Fiction'}",Text,1
PG43153,Donna Teresa,"Peard, Frances Mary",1835.0,1923.0,['en'],4.0,"{'British -- Italy -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Man-woman relationships -- Fiction', 'Sisters -- Fiction'}",Text,1
PG43154,An Interloper,"Peard, Frances Mary",1835.0,1923.0,['en'],2.0,"{'France -- Social life and customs -- 19th century -- Fiction', 'Families -- Fiction', 'Husband and wife -- Fiction'}",Text,1
PG43155,Thorpe Regis,"Peard, Frances Mary",1835.0,1923.0,['en'],3.0,"{'England -- Social life and customs -- 19th century -- Fiction', 'Villages -- England -- Fiction'}",Text,1
PG43156,Unawares: A Story of an Old French Town,"Peard, Frances Mary",1835.0,1923.0,['en'],2.0,{'France -- Fiction'},Text,1
PG43157,The Swing of the Pendulum,"Peard, Frances Mary",1835.0,1923.0,['en'],6.0,"{'Man-woman relationships -- Fiction', 'British -- Norway -- Fiction'}",Text,1
PG43158,"Kingsworth; or, The Aim of a Life","Coleridge, Christabel R. (Christabel Rose)",1843.0,1921.0,['en'],2.0,"{'Inheritance and succession -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Cousins -- Fiction'}",Text,1
PG43159,Two Studios,"Peard, Frances Mary",1835.0,1923.0,['en'],3.0,"{'England -- Social life and customs -- 19th century -- Fiction', 'Man-woman relationships -- Fiction', 'Love stories', 'Painters -- Fiction'}",Text,1
PG43161,Jeri: Erään koiran seikkailuja Etelämerellä,"London, Jack",1876.0,1916.0,['fi'],2.0,"{'Dogs -- Fiction', 'Solomon Islands -- Fiction'}",Text,1
PG43162,Hugh Crichton's Romance,"Coleridge, Christabel R. (Christabel Rose)",1843.0,1921.0,['en'],5.0,{'Fiction'},Text,1
PG43163,Die schwarzen Brüder: Eine abentheuerliche Geschichte. 1/3,"Zschokke, Heinrich",1771.0,1848.0,['de'],20.0,{'Fiction'},Text,1
PG43164,Die schwarzen Brüder: Eine abentheuerliche Geschichte. 2/3,"Zschokke, Heinrich",1771.0,1848.0,['de'],13.0,{'Fiction'},Text,1
PG43165,Die schwarzen Brüder: Eine abentheuerliche Geschichte. 3/3,"Zschokke, Heinrich",1771.0,1848.0,['de'],11.0,{'Fiction'},Text,1
PG43168,Hathercourt,"Molesworth, Mrs.",1839.0,1921.0,['en'],2.0,"{'Domestic fiction', 'Sisters -- Fiction', 'Courtship -- Fiction', 'Inheritance and succession -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Children of clergy -- Fiction'}",Text,1
PG43186,Walking Shadows: Sea Tales and Others,"Noyes, Alfred",1880.0,1958.0,['en'],19.0,"{'World War, 1914-1918 -- Fiction', 'Short stories, English', 'Sea stories, English'}",Text,1
PG43187,The Harlequin Opal: A Romance. Vol. 1 (of 3),"Hume, Fergus",1859.0,1932.0,['en'],19.0,{'Central America -- Fiction'},Text,1
PG43188,The Harlequin Opal: A Romance. Vol. 2 (of 3),"Hume, Fergus",1859.0,1932.0,['en'],12.0,{'Central America -- Fiction'},Text,1
PG43189,The Harlequin Opal: A Romance. Vol. 3 (of 3),"Hume, Fergus",1859.0,1932.0,['en'],9.0,{'Central America -- Fiction'},Text,1
PG43190,Blade-O'-Grass. Golden Grain. and Bread and Cheese and Kisses.,"Farjeon, B. L. (Benjamin Leopold)",1833.0,1903.0,['en'],7.0,"{'Fiction', 'Christmas stories'}",Text,1
PG43192,"Afterwards, and Other Stories","Maclaren, Ian",1850.0,1907.0,['en'],11.0,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Short stories'}",Text,1
PG43194,A fészek regényei: Elbeszélések,"Mikszáth, Kálmán",1847.0,1910.0,['hu'],11.0,{'Fiction'},Text,1
PG43198,Samuel Boyd of Catchpole Square: A Mystery,"Farjeon, B. L. (Benjamin Leopold)",1833.0,1903.0,['en'],16.0,"{'Detective and mystery stories', 'London (England) -- Fiction'}",Text,1
PG43199,The Last Tenant,"Farjeon, B. L. (Benjamin Leopold)",1833.0,1903.0,['en'],12.0,"{'Haunted houses -- Fiction', 'London (England) -- Fiction'}",Text,1
PG43210,The War-Trail Fort: Further Adventures of Thomas Fox and Pitamakan,"Schultz, James Willard",1859.0,1947.0,['en'],10.0,{'Indians of North America -- Fiction'},Text,1
PG43215,Ivanhoe,"Scott, Walter",1771.0,1832.0,['fi'],20.0,"{'Normans -- Great Britain -- Fiction', 'Ivanhoe, Wilfred of, Sir (Fictitious character) -- Fiction', 'Love stories', 'Great Britain -- History -- Richard I, 1189-1199 -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Knights and knighthood -- Fiction', 'Jews -- England -- Fiction', 'Anglo-Saxons -- Fiction', 'Historical fiction'}",Text,1
PG43216,"Zut, and Other Parisians","Carryl, Guy Wetmore",1873.0,1904.0,['en'],14.0,"{'Paris (France) -- Social life and customs -- Fiction', 'Short stories, American'}",Text,1
PG43220,కత్తుల వంతెన,"Ramamohan Rao, Mahidhara",1909.0,2000.0,['te'],8.0,{'Fiction'},Text,1
PG43226,Dopo il divorzio,"Deledda, Grazia",1871.0,1936.0,['it'],106.0,"{'Italy -- Fiction', 'Villages -- Fiction', 'Divorce -- Fiction', 'Sardinia (Italy) -- Fiction'}",Text,1
PG43235,First on the Moon,"Sutton, Jeff",1913.0,1979.0,['en'],34.0,"{'Science fiction', 'Space flight to the moon -- Fiction', 'Adventure stories', 'Cold War -- Fiction', 'Spy stories', 'Moon -- Fiction'}",Text,1
PG43241,"The Adventures of François: Foundling, Thief, Juggler, and Fencing-Master during the French Revolution","Mitchell, S. Weir (Silas Weir)",1829.0,1914.0,['en'],9.0,"{'France -- History -- Revolution, 1789-1799 -- Fiction'}",Text,1
PG43242,A Madeira Party,"Mitchell, S. Weir (Silas Weir)",1829.0,1914.0,['en'],7.0,"{'Paris (France) -- History -- 19th century -- Fiction', 'Philadelphia (Pa.) -- History -- 19th century -- Fiction'}",Text,1
PG43243,Nevalaiset: Historiallis-romantillinen kertomus Itä-Suomesta,"Bergman, Johan Albert",1844.0,1924.0,['fi'],2.0,{'Fiction'},Text,1
PG43258,Jerin veli: Erään koiran elämä ja seikkailut,"London, Jack",1876.0,1916.0,['fi'],18.0,"{'Dogs -- Fiction', 'Adventure stories'}",Text,1
PG43261,"The Broken Font: A Story of the Civil War, Vol. 1 (of 2)","Sherer, Moyle",1789.0,1869.0,['en'],3.0,"{'Great Britain -- History -- Civil War, 1642-1649 -- Fiction'}",Text,1
